/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
2.89620961720845e-08,0.8998397839993326,2.89620961720845e-08,0.8560808458392084,2.89620961720845e-08,0.6939300184945715,2.89620961720845e-08,0.5080358854058445,2.89620961720845e-08,-0.001236211643818117
2.898312453280158e-08,0.8997411381406798,2.898312453280158e-08,0.8761894695156011,2.898312453280158e-08,0.7040201604477364,2.898312453280158e-08,0.5070843399871864,2.898312453280158e-08,0.002007322381236872
2.900626812262126e-08,0.8997012320814445,2.900626812262126e-08,0.886739563492038,2.900626812262126e-08,0.7093638182797452,2.900626812262126e-08,0.506132184874683,2.900626812262126e-08,0.005491577743506088
2.902704870994854e-08,0.8996869020538604,2.902704870994854e-08,0.891869885033855,2.902704870994854e-08,0.7119926224320458,2.902704870994854e-08,0.5052198132470487,2.902704870994854e-08,0.008603836192144458
2.905486777879462e-08,0.8996769012581717,2.905486777879462e-08,0.8957630271858542,2.905486777879462e-08,0.7140172070021505,2.905486777879462e-08,0.5040708893792751,2.905486777879462e-08,0.0126345349172582
2.909425519628576e-08,0.899670310460384,2.909425519628576e-08,0.8981947213482171,2.909425519628576e-08,0.7153277828581058,2.909425519628576e-08,0.5024072708273987,2.909425519628576e-08,0.01814872873603232
2.915113695875404e-08,0.8996684010014111,2.915113695875404e-08,0.8992884521906112,2.915113695875404e-08,0.7159833698718081,2.915113695875404e-08,0.5000889249860729,2.915113695875404e-08,0.02261162890978729
2.920571504659796e-08,0.8996685761640946,2.920571504659796e-08,0.8995519306734183,2.920571504659796e-08,0.7161930187509566,2.920571504659796e-08,0.4978670558427056,2.920571504659796e-08,0.02490544887353643
2.929457991536367e-08,0.8996682740864942,2.929457991536367e-08,0.8996380588023108,2.929457991536367e-08,0.716323371393581,2.929457991536367e-08,0.4943565818434682,2.929457991536367e-08,0.02798139347732645
2.935998794872706e-08,0.8996683479935411,2.935998794872706e-08,0.8995617856140361,2.935998794872706e-08,0.7163268591637028,2.935998794872706e-08,0.491793780813067,2.935998794872706e-08,0.02985538412304671
2.944272453999919e-08,0.8996651129830386,2.944272453999919e-08,0.8991881546081228,2.944272453999919e-08,0.716173382301502,2.944272453999919e-08,0.4886333850505443,2.944272453999919e-08,0.03198577130928712
2.946791651254242e-08,0.8996621835659634,2.946791651254242e-08,0.8988523603161384,2.946791651254242e-08,0.7160113819046423,2.946791651254242e-08,0.4876648723469891,2.946791651254242e-08,0.03257680477410773
2.951830045762888e-08,0.8996479210798943,2.951830045762888e-08,0.8963713868693789,2.951830045762888e-08,0.7147728222086532,2.951830045762888e-08,0.4857728678231581,2.951830045762888e-08,0.03373598040291197
2.95708072564603e-08,0.8995867723343089,2.95708072564603e-08,0.8813238590665067,2.95708072564603e-08,0.707207656660309,2.95708072564603e-08,0.4837939266955977,2.95708072564603e-08,0.03485333185998442
2.960009865405497e-08,0.8994804151015607,2.960009865405497e-08,0.8528456924204374,2.960009865405497e-08,0.6928975536848948,2.960009865405497e-08,0.4827075540907893,2.960009865405497e-08,0.03546290676721679
2.962199598029268e-08,0.8993172900380547,2.962199598029268e-08,0.8058419246858018,2.962199598029268e-08,0.6693461428660564,2.962199598029268e-08,0.4818844714528865,2.962199598029268e-08,0.03589282255524984
2.964693628365764e-08,0.8989390220209446,2.964693628365764e-08,0.6952509540228673,2.964693628365764e-08,0.6146236475200283,2.964693628365764e-08,0.4809618371630779,2.964693628365764e-08,0.0363944956376927
2.966550417494521e-08,0.8984718515168058,2.966550417494521e-08,0.5603433244710631,2.966550417494521e-08,0.5510761984237771,2.966550417494521e-08,0.4802681451957835,2.966550417494521e-08,0.03674256317956256
