/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
2.771625e-08,0.005852138858745113,2.741428170149639e-08,0.02428757614428819,2.740633405833615e-08,0.04006806329637122,2.741262986987788e-08,0.05584156782068628,2.730656167989765e-08,0.03797342087115119
2.773791666666667e-08,0.003805636121905813,2.742226311998542e-08,0.02452605389146671,2.741109449080256e-08,0.04030348230342136,2.742332787651018e-08,0.05658214889596707,2.732751513394396e-08,0.04551823341668142
2.777568673854706e-08,0.0002262987564950859,2.743477009766448e-08,0.02489975135702584,2.742061535573538e-08,0.04077432031752166,2.743172879471514e-08,0.05716371154136685,2.734103515051394e-08,0.05038645182150915
2.780562073911267e-08,-0.002699496160604459,2.745374128327694e-08,0.0254369013111292,2.742942807004828e-08,0.04121013795963707,2.744847546511875e-08,0.05832301790573575,2.736197159292935e-08,0.05792513890600583
2.782238566106967e-08,-0.004586107256250698,2.749168365450187e-08,0.02638453794516359,2.744705349867408e-08,0.04205610761952428,2.747463095467671e-08,0.06013365994841814,2.738993434340457e-08,0.06799382305357748
2.783915058302666e-08,-0.006506777208015199,2.751868265166521e-08,0.02677861656326911,2.74763212289614e-08,0.04332819933958852,2.751046846227017e-08,0.06224815397787592,2.740009141081812e-08,0.07162644700844391
2.787268042694064e-08,-0.010420539659867,2.754796032248873e-08,0.02676554351629933,2.751688585840552e-08,0.04466915267354954,2.755692448706005e-08,0.06261694561824092,2.740283429546174e-08,0.07187351202590471
2.793974011476861e-08,-0.01500859159912096,2.757398016124437e-08,0.02669590121582143,2.757118148669195e-08,0.04447588150790657,2.757802420742947e-08,0.06215242533023342,2.740711867206126e-08,0.07225942675324651
2.80060106943904e-08,-0.01681933462141705,2.76e-08,0.02662625891534347,2.76e-08,0.04385052857245228,2.758901210371474e-08,0.06187971600926426,2.741327240197256e-08,0.07281372326423037
2.802517980179748e-08,-0.0170168780663533,2.7608125e-08,0.02622147772662304,2.7608125e-08,0.04319901629142215,2.76e-08,0.0616070066882952,2.741868679986246e-08,0.07330142452878162
2.805173089073763e-08,-0.01724364643595972,2.761950661291855e-08,0.02565445461194909,2.762043950443602e-08,0.04221156387605404,2.7608125e-08,0.06083660177862475,2.742951559564227e-08,0.07427682705788409
2.81e-08,-0.01768197978895639,2.764226983875564e-08,0.02452040838260117,2.764506851330805e-08,0.04023665904531779,2.761625e-08,0.06006619686895433,2.74465932056133e-08,0.07581509080350206
2.819523608177039e-08,-0.01578812648342454,2.767113491937782e-08,0.02300937053660189,2.76775860461289e-08,0.03762920403219976,2.763215356856546e-08,0.05844344776445643,2.747084858451439e-08,0.07769017211140131
2.821896295182434e-08,-0.01452421663368181,2.77e-08,0.02158526148090551,2.77e-08,0.03583191588284995,2.765860600673929e-08,0.05521396408382027,2.750140417881203e-08,0.07976143412986923
2.826641669193224e-08,-0.01141628958895122,2.770541666666667e-08,0.02040131338205609,2.770541666666667e-08,0.0337758219470803,2.767930300336964e-08,0.05263587049416484,2.751955034344205e-08,0.08021245053419078
2.83203725072637e-08,-0.008421685935922735,2.771625e-08,0.01728257211516976,2.771625e-08,0.02834986016345711,2.77e-08,0.05003983181826632,2.753577956289104e-08,0.0803479530024003
